[2025-10-27 19:27:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:27:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:40:07] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:40:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:40:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:40:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:40:17] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:40:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:40:22] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:40:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:40:27] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:40:27","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:40:32] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:40:32","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:40:37] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:40:37","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:40:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:40:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:40:47] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:40:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:40:52] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:40:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:40:57] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:40:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:41:02] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:41:02","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:41:07] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:41:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:41:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:41:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:41:17] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:41:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:41:22] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:41:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:41:27] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:41:27","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:41:32] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:41:32","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:41:37] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:41:37","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:41:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:41:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:41:47] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:41:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:41:52] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:41:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:41:57] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:41:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:42:02] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:42:02","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:42:07] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:42:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:42:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:42:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:42:17] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:42:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:42:22] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:42:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:42:27] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:42:27","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:42:32] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:42:32","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:42:37] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:42:37","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:42:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:42:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:42:47] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:42:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:42:52] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:42:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:42:57] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:42:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:43:02] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:43:02","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:43:07] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:43:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:43:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:43:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:43:17] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:43:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:43:22] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:43:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:43:27] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:43:27","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:43:32] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:43:32","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:43:37] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:43:37","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:43:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:43:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:43:47] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:43:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:43:52] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:43:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:43:57] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:43:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:44:02] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:44:02","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:44:07] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:44:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:44:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:44:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:44:17] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:44:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:44:22] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:44:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:44:27] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:44:27","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:44:32] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:44:32","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:44:37] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:44:37","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:44:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:44:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:44:47] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:44:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:44:52] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:44:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:44:57] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:44:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:45:02] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:45:02","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:45:07] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:45:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:45:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:45:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:45:17] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:45:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:45:22] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:45:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:45:27] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:45:27","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:45:32] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:45:32","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:45:37] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:45:37","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:45:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:45:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:45:47] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:45:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:45:52] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:45:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:45:57] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:45:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:46:02] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:46:02","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:46:07] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:46:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:46:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:46:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:46:17] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:46:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:46:22] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:46:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:46:27] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:46:27","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:46:32] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:46:32","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:46:37] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:46:37","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:46:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:46:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:46:47] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:46:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:46:52] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:46:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:46:57] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:46:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:47:02] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:47:02","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:47:07] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:47:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:47:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:47:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:47:17] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:47:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:47:22] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:47:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:47:27] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:47:27","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:47:32] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:47:32","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:47:37] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:47:37","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:47:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:47:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:47:47] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:47:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:47:52] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:47:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:47:57] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:47:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:48:02] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:48:02","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:48:07] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:48:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:48:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:48:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:48:17] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:48:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:48:22] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:48:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:48:27] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:48:27","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:48:32] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:48:32","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:48:37] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:48:37","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:48:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:48:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:48:47] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:48:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:48:52] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:48:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:48:57] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:48:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:49:02] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:49:02","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:49:07] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:49:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:49:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:49:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:49:17] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:49:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 19:49:22] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:49:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
